sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,decay_rate,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
4-5e99df633de3190530449f5c-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e99df633de3190530449f5c-finance_1-congruent,,4,,finance,[-1.   0.5  0.   0.   0.5 -1. ],0.876908509,0.919417703597462,0.919417704,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-0.5  0.5  0.   0.   0.5 -0.5],[-1.   0.5  0.   0.   0.5 -0.5],0.912961172,[-1.   0.5  0.   0.   0.5 -0.5],0.912961172,1,,,,,,5.51e-10,8.04e-128,1.73e-22,2.89e-21,2.19e-39,4.31e-43,,,2,[ True False False False False  True]
4-5ea1fd326a1a5b0f94637a31-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea1fd326a1a5b0f94637a31-ccause_3-generic_0,,4,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0. -0.],1.0,0,,,,,,2.28e-51,4.81e-64,1.4300000000000001e-31,5.73e-34,1.7600000000000002e-109,3.35e-76,,,0,[False False False False False False]
4-5ea1fd326a1a5b0f94637a31-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea1fd326a1a5b0f94637a31-collider_2-generic_1,,4,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1.  0.  0.],1.0,0,,,,,,2.8500000000000004e-79,6.44e-63,2.7299999999999997e-95,3.44e-93,1.76e-48,2.12e-47,,,0,[False False False False False False]
4-5ea1fd326a1a5b0f94637a31-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea1fd326a1a5b0f94637a31-crime_0-congruent,,4,,crime,[ 1.   1.   1.  -0.5 -0.5 -0.5],0.686374976,0.6952112619150963,0.695211262,0.5,3,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  1.  -1.  -0.5 -0.5],[-1.   1.   1.  -0.5 -0.5  0. ],0.87196312,[-1.   1.   1.  -0.5 -0.5 -0. ],0.87196312,3,,,,,,1.17e-157,1.3e-151,3.4e-102,1.2e-30,2.8199999999999997e-24,4.0199999999999994e-46,,,5,[ True  True False  True  True  True]
4-5ea1fd326a1a5b0f94637a31-dampened_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea1fd326a1a5b0f94637a31-dampened_2-generic_2,,4,,dampened,[-0.5 -0.5  0.  -0.5  0.   0. ],0.882555956,0.8438262381113939,0.843826238,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],0.91695452,[-1.  0. -0. -1.  0. -0.],0.91695452,1,,,,,,4.54e-58,2.48e-49,7.149999999999999e-34,7.06e-17,2.65e-30,9.16e-21,,,1,[False  True False False False False]
4-5ea1fd326a1a5b0f94637a31-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea1fd326a1a5b0f94637a31-finance_0-incongruent,,4,,finance,[ 0.   0.5 -0.5 -0.5  0.5  0. ],0.724569303,0.7113248654051871,0.711324865,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.  -1.   0.  -0.5  1.   0. ],[ 0.  -1.  -0.5  0.   1.   0. ],0.882555956,[-0.  -1.  -0.5 -0.   1.   0. ],0.882555956,1,,,,,,1.61e-62,1.8800000000000002e-59,4.37e-18,9.03e-06,3.34e-72,1.3899999999999999e-67,,,1,[False False  True False False False]
4-5ea2bd8b006ae70616ae21ab-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea2bd8b006ae70616ae21ab-ccause_2-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0.  0. -0.  0.],1.0,0,,,,,,1.78e-38,1.08e-32,5.78e-29,1.67e-13,1.91e-45,6.09e-48,,,0,[False False False False False False]
4-5ea2bd8b006ae70616ae21ab-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea2bd8b006ae70616ae21ab-collider_3-generic_1,,4,,collider,[0. 1. 0. 1. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1.  0. -0.],1.0,0,,,,,,8.59e-49,8.98e-71,6.86e-101,1.43e-109,3.19e-93,2.5e-91,,,0,[False False False False False False]
4-5ea2bd8b006ae70616ae21ab-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea2bd8b006ae70616ae21ab-crime_1-incongruent,,4,,crime,[0.5 0.5 1.  1.  1.  1. ],0.898465383,0.7411365045466037,0.741136505,0.5,2,0.5,3,LC_discrete_att_&_att,0,[0.5 1.  1.  1.  0.5 1. ],[-0.5 -0.5  1.   1.   0.   0.5],0.721936001,[-0.5 -0.5  1.   1.  -0.   0.5],0.721936001,2,,,,,,1.77e-11,8.02e-13,1.16e-72,1.18e-90,1.67e-08,0.009748911,,,2,[ True False False False  True False]
4-5ea2bd8b006ae70616ae21ab-dampened_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea2bd8b006ae70616ae21ab-dampened_2-generic_2,,4,,dampened,[-0.5  0.5  0.  -0.5  0.   0. ],0.796580949,0.8196660730665135,0.831824714,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1.   0.5  0.  -1.   0.5 -0.5],0.796580949,[-1.    0.5  -0.   -1.    0.36 -0.49],0.805616802,1,,,,,,2.14e-58,6.28e-33,3.09e-151,5.44e-144,0.843788554,0.188133401,,,1,[False  True False False False False]
4-5ea2bd8b006ae70616ae21ab-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea2bd8b006ae70616ae21ab-finance_1-congruent,,4,,finance,[1. 1. 1. 1. 1. 1.],0.792768764,1.0,1.0,0.5,3,0.5,3,LC_discrete_att_&_att,0,[0.5 1.  0.  0.5 1.  0.5],[1. 1. 1. 1. 1. 1.],0.792768764,[1. 1. 1. 1. 1. 1.],0.792768764,3,,,,,,1.01e-07,1.72e-16,3.9699999999999997e-54,7.9e-61,1.5e-13,2.49e-16,,,3,[ True False  True False False  True]
4-5ea98f445ef6ee093f4f05ec-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea98f445ef6ee093f4f05ec-ccause_1-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0. -0.  0.  0.],1.0,0,,,,,,2.49e-41,2.38e-38,2.9000000000000003e-116,2.88e-115,1.09e-58,1.7999999999999997e-61,,,0,[False False False False False False]
4-5ea98f445ef6ee093f4f05ec-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea98f445ef6ee093f4f05ec-collider_1-generic_1,,4,,collider,[ 0.  1.  0. -1.  0.  0.],0.65700283,0.6570028297149824,0.65700283,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1. -0. -0.],1.0,0,,,,,,2.33e-55,1.24e-69,3.08e-103,1.14e-160,3.22e-61,7.55e-62,,,0,[False False False False False False]
4-5ea98f445ef6ee093f4f05ec-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea98f445ef6ee093f4f05ec-crime_1-incongruent,,4,,crime,[ 1.   0.  -1.  -1.   0.5 -1. ],0.805375264,0.8356010126946427,0.835601013,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.5  0.  -0.5 -0.5  0.  -0.5],[ 1.  -0.5 -0.5 -0.5  0.  -0.5],0.876908509,[ 1.  -0.5 -0.5 -0.5  0.  -0.5],0.876908509,1,,,,,,6.43e-33,2.23e-75,7.13e-50,1.9800000000000001e-56,2.35e-24,7.810000000000001e-123,,,2,[False  True False False  True False]
4-5ea98f445ef6ee093f4f05ec-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea98f445ef6ee093f4f05ec-dampened_3-generic_2,,4,,dampened,[0.  0.  0.  1.  0.  0.5],0.796580949,0.7316718427000253,0.910557281,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1. -1.  0.  1.  0.  0.],0.75086356,[-0. -0. -0.  1.  0. -0.],0.814304662,1,,,,,,2.321928095,2.321928095,2.53e-59,2.3599999999999997e-67,5.309999999999999e-239,1.6600000000000001e-226,,,1,[False  True False False False False]
4-5ea98f445ef6ee093f4f05ec-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ea98f445ef6ee093f4f05ec-finance_1-congruent,,4,,finance,[ 1.   1.   0.   0.  -0.5  1. ],0.8503736,0.889903623487364,0.889903623,0.5,1,0.5,3,LC_discrete_att_&_att,0,[0.5 1.  0.  0.  0.  0.5],[1.  1.  0.  0.  0.  0.5],0.913613157,[ 1.   1.   0.   0.  -0.   0.5],0.913613157,1,,,,,,4.29e-77,5.27e-155,1.76e-72,4.1699999999999995e-61,4.4299999999999996e-46,7.56e-42,,,1,[ True False False False False False]
4-5ec2cc6ace4b500d365da245-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ec2cc6ace4b500d365da245-ccause_3-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0.  0.  0.  0.],1.0,0,,,,,,1.0800000000000001e-29,2.3999999999999997e-23,3.61e-257,9e-252,1.13e-165,2.2600000000000003e-179,,,0,[False False False False False False]
4-5ec2cc6ace4b500d365da245-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ec2cc6ace4b500d365da245-collider_1-generic_1,,4,,collider,[-0.5 -1.   0.   1.   0.   0. ],0.646446609,0.6575947148329266,0.657594715,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1. -0. -1. -0.  0.],1.0,0,,,,,,3.44e-137,1.2799999999999999e-126,3.83e-154,2.34e-103,1.91e-63,1.03e-65,,,0,[False False False False False False]
4-5ec2cc6ace4b500d365da245-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ec2cc6ace4b500d365da245-crime_1-incongruent,,4,,crime,[ 1.  -0.5 -1.  -1.   1.  -0.5],0.872657092,0.9282041841382261,0.928204184,0.5,3,0.5,3,LC_discrete_att_&_att,0,[ 1.   0.  -1.  -1.   0.5 -1. ],[ 1.  -0.5 -1.  -1.   1.   0. ],0.819909932,[ 1.  -0.5 -1.  -1.   1.  -0. ],0.819909932,3,,,,,,1.0900000000000001e-129,6.23e-17,6.9e-53,3.59e-24,8.81e-44,2.6e-19,,,4,[False  True  True False  True  True]
4-5ec2cc6ace4b500d365da245-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ec2cc6ace4b500d365da245-dampened_1-generic_2,,4,,dampened,[ 1.  -0.5  0.  -0.5  0.   0. ],0.75086356,0.7268208176459234,0.726820818,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],0.91695452,[ 1.  0. -0.  1.  0.  0.],0.91695452,1,,,,,,5.510000000000001e-43,2.9699999999999998e-30,1.05e-63,2.79e-66,1.81e-169,1.3800000000000001e-177,,,1,[False  True False False False False]
4-5ec2cc6ace4b500d365da245-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ec2cc6ace4b500d365da245-finance_1-congruent,,4,,finance,[-0.5  1.   0.5 -1.  -1.  -0.5],0.889230245,0.8719631200671041,0.87196312,0.5,3,0.5,3,LC_discrete_att_&_att,0,[-0.5  1.   0.  -0.5 -1.  -0.5],[-1.   1.   0.5 -0.5 -1.   0. ],0.864335311,[-1.   1.   0.5 -0.5 -1.  -0. ],0.864335311,3,,,,,,4.5699999999999997e-45,4.73e-99,7.23e-59,5.42e-11,1.89e-40,2.76e-25,,,3,[ True False  True False False  True]
4-5ecb1505f9688367eddcc652-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ecb1505f9688367eddcc652-ccause_1-generic_0,,4,,ccause,[0.5 1.  0.  0.  0.  0.5],0.878732187,0.913613157441864,0.913544076,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1.  1.  0.  0.  0.  0.5],0.914250707,[ 1.    1.   -0.    0.   -0.    0.48],0.917680679,0,,,,,,3.48e-10,7.57e-13,0.051507825,0.054348155,0.015089327,0.211530696,,,0,[False False False False False False]
4-5ecb1505f9688367eddcc652-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ecb1505f9688367eddcc652-collider_1-generic_1,,4,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,0.962978544,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0.21 -0.95  0.   -1.   -0.    0.  ],0.962978544,0,,,,,,0.986884677,0.464178256,0.002830727,0.000403922,0.001579356,0.030988787,,,0,[False False False False False False]
4-5ecb1505f9688367eddcc652-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ecb1505f9688367eddcc652-crime_0-congruent,,4,,crime,[1.  0.5 0.5 1.  0.  0. ],0.922150106,0.838835407194924,0.838827349,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1.  0.5 1.  1.  0.  0. ],[0.5 1.  0.5 1.  0.5 0.5],0.825922344,[0.5  1.   0.5  0.99 0.5  0.5 ],0.825915381,1,,,,,,1.94e-08,2.58e-11,0.000360366,0.183093328,0.000386335,1.94e-05,,,1,[False  True False False False False]
4-5ecb1505f9688367eddcc652-dampened_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ecb1505f9688367eddcc652-dampened_2-generic_2,,4,,dampened,[-1.   0.5  0.  -1.   0.   0. ],0.83390904,0.8825559560970593,0.905561551,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1.   0.   0.5 -1.   0.   0. ],0.882555956,[-1.    0.03  0.32 -1.    0.    0.  ],0.897171049,1,,,,,,0.051955292,0.360278955,0.943544245,0.000102456,0.000744802,0.038108411,,,1,[False  True False False False False]
4-5ecb1505f9688367eddcc652-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ecb1505f9688367eddcc652-finance_0-incongruent,,4,,finance,[ 0.  -0.5 -0.5  0.5  0.5  0. ],0.85616101,0.8769085090206673,0.874169426,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.  -0.5  0.   1.   1.   0. ],[ 0.  -0.5 -0.5  1.   1.   0. ],0.91695452,[-0.   -0.5  -0.35  1.    1.   -0.  ],0.941868164,1,,,,,,3.24e-05,0.000906503,0.915801246,0.004907058,4.62e-78,1.2e-83,,,1,[False False  True False False False]
4-5ed3b2b3397ebb01e2c64923-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed3b2b3397ebb01e2c64923-ccause_2-generic_0,,4,,ccause,[ 0.5  0.5  0.   0.  -0.5  0.5],0.828501415,0.7538170180413345,0.765640783,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 1. 0. 1.],0.757464375,[ 1.    1.   -0.    1.    0.    0.75],0.785626769,0,,,,,,2.08e-33,9.33e-44,0.001137942,0.001748593,0.049919827,0.999974221,,,0,[False False False False False False]
4-5ed3b2b3397ebb01e2c64923-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed3b2b3397ebb01e2c64923-collider_3-generic_1,,4,,collider,[-0.5  0.   0.5  0.  -0.5  0. ],0.715601771,0.5675744342448066,0.843826238,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[-1. -1. -1. -1. -1. -1.],0.405911474,[-0. -0. -0. -0. -0. -0.],0.757464375,0,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,0,[False False False False False False]
4-5ed3b2b3397ebb01e2c64923-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed3b2b3397ebb01e2c64923-crime_0-congruent,,4,,crime,[0.5 0.  0.5 0.  0.  0. ],0.79838054,0.6623091832470147,0.787603482,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0.5  0.5 -0.5  0.   0.   0. ],[ 0.5  0.5 -0.5  0.  -1.  -1. ],0.744969315,[ 0.5   0.51 -0.5  -0.16 -0.   -0.  ],0.971090272,0,,,,,,0.001540552,0.096337614,0.042183097,0.913147306,2.321928095,2.321928095,,,1,[False False False  True False False]
4-5ed3b2b3397ebb01e2c64923-dampened_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed3b2b3397ebb01e2c64923-dampened_2-generic_2,,4,,dampened,[ 0.   0.   0.   0.  -0.5 -1. ],0.689272267,0.6312182217082845,0.8,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1. -1. -1. -1. -1. -1.],0.700575264,[-0. -0. -0. -0. -0. -0.],0.75086356,1,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,1,[False  True False False False False]
4-5ed3b2b3397ebb01e2c64923-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed3b2b3397ebb01e2c64923-finance_0-incongruent,,4,,finance,[0.5 0.5 0.  0.  0.  0.5],0.763475042,0.4369074936285271,0.843826238,0.5,2,0.5,3,LC_discrete_att_&_att,0,[ 0.   0.5  0.5  0.5 -1.   0. ],[-1. -1. -1. -1. -1. -1.],0.505272555,[-0. -0. -0. -0. -0. -0.],0.778751161,2,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,2,[False False  True  True False False]
4-5ed9111a0e4140448926fcd4-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed9111a0e4140448926fcd4-ccause_2-generic_0,,4,,ccause,[ 1.   1.  -0.5 -0.5  0.   0. ],0.878732187,0.886039423540362,0.886039424,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0. -0.  0. -0.],1.0,0,,,,,,3.5000000000000003e-124,4.1e-137,7.92e-57,7.799999999999999e-54,3.67e-137,1.04e-124,,,0,[False False False False False False]
4-5ed9111a0e4140448926fcd4-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed9111a0e4140448926fcd4-collider_2-generic_1,,4,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1.  0.  0.],1.0,0,,,,,,4.81e-153,2.1499999999999997e-197,4.29e-96,5.1e-80,4.0399999999999996e-42,5.34e-37,,,0,[False False False False False False]
4-5ed9111a0e4140448926fcd4-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed9111a0e4140448926fcd4-crime_0-congruent,,4,,crime,[-1.   1.   1.   0.  -1.  -0.5],0.785714286,0.9264785377906193,0.925951075,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1  1  1 -1  0 -1],[-1.   1.   1.   0.  -0.5 -0.5],0.825036447,[-1.    1.    1.   -0.   -0.5  -0.44],0.821365725,2,,,,,,8.17e-284,5.45e-282,4.54e-118,1.17e-36,1.57e-75,0.536333049,,,3,[ True False False  True  True False]
4-5ed9111a0e4140448926fcd4-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed9111a0e4140448926fcd4-dampened_3-generic_2,,4,,dampened,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],0.83390904,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1,,,,,,0.0,1.79e-94,1.8100000000000002e-70,2.42e-97,2.46e-31,1.9600000000000002e-29,,,1,[False  True False False False False]
4-5ed9111a0e4140448926fcd4-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ed9111a0e4140448926fcd4-finance_0-incongruent,,4,,finance,[0. 1. 1. 0. 1. 0.],0.662900069,0.6797436923898257,0.679743692,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  1  1  1  0],[ 0. -1.  1.  0.  1.  0.],0.849244328,[-0. -1.  1.  0.  1.  0.],0.849244328,1,,,,,,2.4399999999999997e-274,1.057e-319,1.4699999999999999e-108,1.85e-41,2.3999999999999998e-119,1.53e-84,,,1,[False False False  True False False]
4-5ee29b48f876547924af1c69-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ee29b48f876547924af1c69-ccause_1-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0.  0.  0.],1.0,0,,,,,,2.27e-119,3.08e-135,1.19e-134,1.0599999999999999e-136,4.56e-277,3.2399999999999995e-67,,,0,[False False False False False False]
4-5ee29b48f876547924af1c69-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ee29b48f876547924af1c69-collider_2-generic_1,,4,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1.  0. -0.],1.0,0,,,,,,1.8600000000000002e-110,9.6e-177,5.45e-131,4.6100000000000005e-193,1.56e-145,5.19e-141,,,0,[False False False False False False]
4-5ee29b48f876547924af1c69-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ee29b48f876547924af1c69-crime_1-incongruent,,4,,crime,[1.  0.5 0.5 0.5 0.5 0.5],0.795163377,0.8885443574849294,0.888544357,0.5,3,0.5,3,LC_discrete_att_&_att,0,[ 1.   0.   0.   0.5  0.5 -0.5],[0.5 0.5 0.5 0.5 0.5 0. ],0.832751598,[0.5 0.5 0.5 0.5 0.5 0. ],0.832751598,3,,,,,,3.26e-75,7.1e-198,7.66e-57,5.36e-196,9.75e-117,3.41e-07,,,3,[False  True  True False False  True]
4-5ee29b48f876547924af1c69-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ee29b48f876547924af1c69-dampened_3-generic_2,,4,,dampened,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,0.91695452014626,0.91695452,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],0.91695452,[-1. -0.  0.  1. -0. -0.],0.91695452,1,,,,,,3.9900000000000003e-103,3.53e-19,5.59e-146,5.9e-143,1.1200000000000001e-132,6.649999999999999e-104,,,1,[False  True False False False False]
4-5ee29b48f876547924af1c69-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5ee29b48f876547924af1c69-finance_1-congruent,,4,,finance,[1.  0.5 0.  0.  0.  1. ],0.913613157,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[0.5 0.5 0.  0.  0.  1. ],[1.  0.5 0.  0.  0.  1. ],0.913613157,[ 1.   0.5 -0.   0.   0.   1. ],0.913613157,1,,,,,,2.97e-89,1.94e-129,9.85e-168,5.03e-157,3.93e-66,1.8600000000000002e-88,,,1,[ True False False False False False]
4-5eeb40268b898027a055bfa3-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5eeb40268b898027a055bfa3-ccause_3-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0.  0. -0.],1.0,0,,,,,,1.93e-225,3.42e-234,1.17e-42,9.48e-46,3.05e-09,2.61e-10,,,0,[False False False False False False]
4-5eeb40268b898027a055bfa3-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5eeb40268b898027a055bfa3-collider_3-generic_1,,4,,collider,[0. 1. 0. 1. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[ 0.  1. -0.  1. -0.  0.],1.0,0,,,,,,3.73e-91,3.19e-108,1.28e-146,6.55e-83,2.8400000000000003e-21,1.97e-18,,,0,[False False False False False False]
4-5eeb40268b898027a055bfa3-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5eeb40268b898027a055bfa3-crime_1-incongruent,,4,,crime,[ 0.  0.  0. -1.  0. -1.],0.864335311,0.9142507074287456,0.914250707,0.5,2,0.5,3,LC_discrete_att_&_att,0,[ 0.5  0.  -0.5 -1.  -0.5 -1. ],[ 0.5  0.   0.  -1.   0.  -1. ],0.889230245,[ 0.5 -0.  -0.  -1.  -0.  -1. ],0.889230245,2,,,,,,4.45e-59,5.2900000000000004e-58,4.59e-57,1.29e-105,1.7600000000000002e-26,3.46e-123,,,4,[False  True  True False  True  True]
4-5eeb40268b898027a055bfa3-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5eeb40268b898027a055bfa3-dampened_3-generic_2,,4,,dampened,[-1.   0.   0.   0.5  0.   0. ],0.882555956,0.8735088935932649,0.873508894,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],0.83390904,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1,,,,,,1.88e-222,7.73e-18,4.39e-65,3.87e-92,1.9499999999999997e-55,2.09e-20,,,1,[False  True False False False False]
