sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
1-5b8bbd437073290001839123-crime_2-label-es_0.5_3.0-is_LC_discrete_&_1_,1-5b8bbd437073290001839123-crime_2-label,,1,,crime,[-1.  -0.5  0.5 -0.5  0.   0. ],0.919417704,0.8817375208021835,0.881737521,0.5,0,0.5,3,LC_discrete_&_45,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0.5],0.919417704,[-1.  -0.5  1.  -0.5 -0.   0.5],0.919417704,0,,,,,,2.66e-86,4.51e-34,1.8e-50,6.95e-87,6.23e-65,1.6e-57,,,2,[False  True False  True False False]
1-5b8bbd437073290001839123-pos_chain_2-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,1-5b8bbd437073290001839123-pos_chain_2-generic_2,,1,neg,chain,[-1.   0.5  0.  -0.5  0.   0. ],0.878732187,0.8778305556436947,0.877830556,0.5,1,0.5,3,LC_discrete_&_46,[-1  0  0 -1  0  0],[-1.  1.  0. -1.  0.  0.],0.828501415,[-1.  1.  0. -1. -0. -0.],0.828501415,1,,,,,,1e-97,5.67e-24,5.54e-88,7.04e-180,9.51e-123,1.4300000000000002e-144,,,1,[False  True False False False False]
1-5bcdd6be25295a0001a71beb-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5bcdd6be25295a0001a71beb-ccause_2-generic_0,,1,,ccause,[ 1.   1.   0.  -0.5  0.   0. ],0.914250707,0.8825559560970593,0.882555956,0.5,0,0.5,3,LC_discrete_&_47,[1 1 0 0 0 0],[1.  1.  0.  0.  0.  0.5],0.914250707,[1.  1.  0.  0.  0.  0.5],0.914250707,0,,,,,,4.1e-76,1.1900000000000001e-80,0.0,0.0,1.62e-121,1.9e-130,,,0,[False False False False False False]
1-5bcdd6be25295a0001a71beb-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5bcdd6be25295a0001a71beb-collider_3-generic_1,,1,,collider,[ 0.   1.  -0.5  1.   0.  -0.5],0.878732187,0.886039423540362,0.886039424,0.5,0,0.5,3,LC_discrete_&_48,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1.  0.  0.],1.0,0,,,,,,3.2799999999999995e-95,2.04e-42,7.84e-152,1.42e-94,0.0,0.0,,,0,[False False False False False False]
1-5bcdd6be25295a0001a71beb-crime_3-label-es_0.5_3.0-is_LC_discrete_&_1_,1-5bcdd6be25295a0001a71beb-crime_3-label,,1,,crime,[-1.  -0.5  1.  -1.   0.  -0.5],0.886039424,0.8927887465162205,0.892788747,0.5,0,0.5,3,LC_discrete_&_49,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5 -0.   0. ],1.0,0,,,,,,4.49e-149,1.29e-142,8.82e-178,2.63e-186,1.3700000000000002e-259,6.37e-91,,,2,[False  True False  True False False]
1-5bcdd6be25295a0001a71beb-pos_chain_3-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,1-5bcdd6be25295a0001a71beb-pos_chain_3-generic_2,,1,pos,chain,[ 1.   1.  -0.5  1.   0.  -0.5],0.789957987,0.8304841240947974,0.830484124,0.5,1,0.5,3,LC_discrete_&_50,[1 0 0 1 0 0],[1.  1.  0.  1.  0.  0.5],0.808258753,[1.  1.  0.  1.  0.  0.5],0.808258753,1,,,,,,1.07e-165,5.3600000000000005e-269,2.46e-214,0.0,0.0,0.0,,,1,[False  True False False False False]
1-5be87e33a14b540001aa2ea5-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5be87e33a14b540001aa2ea5-ccause_3-generic_0,,1,,ccause,[ 0.5  0.5  0.   0.   0.  -0.5],0.851477869,0.8438262381113939,0.843826238,0.5,0,0.5,3,LC_discrete_&_51,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0.  0. -0.  0.],1.0,0,,,,,,3.02e-28,1.38e-42,1.1999999999999998e-188,6.04e-183,6.91e-120,2.05e-33,,,0,[False False False False False False]
1-5be87e33a14b540001aa2ea5-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5be87e33a14b540001aa2ea5-collider_3-generic_1,,1,,collider,[ 0.   0.5  0.   0.5  0.  -0.5],0.851477869,0.8438262381113939,0.843826238,0.5,0,0.5,3,LC_discrete_&_52,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1.  0.  1.  0.  0.],1.0,0,,,,,,4.57e-93,2.19e-131,2.9e-196,9.44e-202,0.0,1.7e-259,,,0,[False False False False False False]
1-5be87e33a14b540001aa2ea5-crime_2-label-es_0.5_3.0-is_LC_discrete_&_1_,1-5be87e33a14b540001aa2ea5-crime_2-label,,1,,crime,[-1.  -0.5  1.  -1.  -0.5 -0.5],0.860427368,0.8719631200671041,0.884634105,0.5,0,0.5,3,LC_discrete_&_53,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.   -0.5   1.   -0.5  -0.17  0.  ],0.972602019,0,,,,,,2.91e-131,5.74e-56,3.2799999999999995e-138,6.76e-183,0.921578805,3.57e-09,,,2,[False  True False  True False False]
1-5be87e33a14b540001aa2ea5-pos_chain_3-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,1-5be87e33a14b540001aa2ea5-pos_chain_3-generic_2,,1,pos,chain,[1.  0.5 0.  0.5 0.  0. ],0.878732187,0.8778305556436947,0.877830556,0.5,1,0.5,3,LC_discrete_&_54,[1 0 0 1 0 0],[1. 1. 0. 1. 0. 0.],0.828501415,[1. 1. 0. 1. 0. 0.],0.828501415,1,,,,,,1.3e-14,5.55e-38,3.45e-183,5.580000000000001e-167,0.0,7.6799999999999995e-149,,,1,[False  True False False False False]
1-5bfd745a8acfed00011a6975-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5bfd745a8acfed00011a6975-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_&_55,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0.  0.  0.  0.],1.0,0,,,,,,4.13e-29,5.3400000000000004e-27,3.84e-191,8.85e-155,6.33e-128,5.14e-92,,,0,[False False False False False False]
1-5bfd745a8acfed00011a6975-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5bfd745a8acfed00011a6975-collider_3-generic_1,,1,,collider,[0.  0.5 0.  0.5 0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_&_56,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1. -0. -0.],1.0,0,,,,,,2.39e-56,4.25e-25,9.75e-64,5.1499999999999993e-48,5.67e-96,1.74e-83,,,0,[False False False False False False]
1-5bfd745a8acfed00011a6975-crime_control_4-nolabel_control-es_0.5_3.0-is_LC_discrete_&_1_,1-5bfd745a8acfed00011a6975-crime_control_4-nolabel_control,,1,control,crime,[ 1.   0.5  0.5 -0.5  0.   0. ],0.630725527,0.6167857689840488,0.616785769,0.5,0,0.5,3,LC_discrete_&_57,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.   0. ],1.0,0,,,,,,1.5200000000000001e-80,9.77e-47,1.05e-59,9.79e-67,1.15e-222,1.19e-133,,,2,[False  True False  True False False]
1-5bfd745a8acfed00011a6975-pos_chain_3-generic_3-es_0.5_3.0-is_LC_discrete_&_1_,1-5bfd745a8acfed00011a6975-pos_chain_3-generic_3,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,1.0,1.0,0.5,1,0.5,3,LC_discrete_&_58,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.  -0.  -0. ],0.914250707,1,,,,,,9.459999999999999e-24,1.02e-34,5.7999999999999996e-52,1.14e-76,2.0900000000000002e-166,4.21e-152,,,1,[False  True False False False False]
1-5c3f62338cb6f5000180b697-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5c3f62338cb6f5000180b697-ccause_3-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,0.8787321874818335,0.878732187,0.5,0,0.5,3,LC_discrete_&_59,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],0.878732187,[ 1.   1.  -0.   0.5 -0.   0.5],0.878732187,0,,,,,,1.4700000000000002e-79,6.0399999999999995e-61,1.99e-07,9.29e-26,2.37e-05,4.59e-10,,,0,[False False False False False False]
1-5c3f62338cb6f5000180b697-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5c3f62338cb6f5000180b697-collider_3-generic_1,,1,,collider,[0. 1. 0. 1. 0. 0.],1.0,0.8787321874818335,0.878732187,0.5,0,0.5,3,LC_discrete_&_60,[0 1 0 1 0 0],[0.  0.5 0.  0.5 0.  0. ],0.878732187,[-0.   0.5  0.   0.5 -0.  -0. ],0.878732187,0,,,,,,6.86e-16,9.15e-19,1.63e-93,2.7600000000000002e-22,3.38e-99,7.2e-38,,,0,[False False False False False False]
1-5c3f62338cb6f5000180b697-crime_0-label-es_0.5_3.0-is_LC_discrete_&_1_,1-5c3f62338cb6f5000180b697-crime_0-label,,1,,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.8259223440443022,0.825922344,0.5,2,0.5,3,LC_discrete_&_61,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  0.  1.  0.  0.  0.],0.886039424,[-1. -0.  1. -0.  0.  0.],0.886039424,2,,,,,,1.27e-198,8.559999999999999e-53,0.004774301,3.57e-46,1.54e-139,7.489999999999999e-42,,,2,[False  True False  True False False]
1-5c3f62338cb6f5000180b697-pos_chain_3-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,1-5c3f62338cb6f5000180b697-pos_chain_3-generic_2,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,0.91695452014626,0.91695452,0.5,1,0.5,3,LC_discrete_&_62,[1 0 0 1 0 0],[ 1.   0.5  0.   1.   0.  -0.5],0.878732187,[ 1.   0.5 -0.   1.  -0.  -0.5],0.878732187,1,,,,,,3.04e-45,1.29e-11,4.09e-75,1.14e-114,4.29e-38,1.27e-14,,,1,[False  True False False False False]
1-5c405aee40de0b0001437db0-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5c405aee40de0b0001437db0-ccause_2-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,0.8787321874818335,0.878732187,0.5,0,0.5,3,LC_discrete_&_63,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],0.878732187,[1.  1.  0.  0.5 0.  0.5],0.878732187,0,,,,,,2.25e-88,7.54e-78,3.62e-117,9.91e-134,1.08e-202,5.07e-109,,,0,[False False False False False False]
1-5c405aee40de0b0001437db0-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5c405aee40de0b0001437db0-collider_3-generic_1,,1,,collider,[0. 1. 0. 1. 0. 0.],1.0,0.9142507074287456,0.914250707,0.5,0,0.5,3,LC_discrete_&_64,[0 1 0 1 0 0],[0.  0.5 0.  1.  0.  0. ],0.914250707,[-0.   0.5 -0.   1.   0.   0. ],0.914250707,0,,,,,,7.51e-190,1.16e-50,4.35e-227,5.02e-46,9.9618259384108e-310,4.4100000000000004e-276,,,0,[False False False False False False]
1-5c405aee40de0b0001437db0-crime_control_0-nolabel_control-es_0.5_3.0-is_LC_discrete_&_1_,1-5c405aee40de0b0001437db0-crime_control_0-nolabel_control,,1,control,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.889903623487364,0.889903623,0.5,0,0.5,3,LC_discrete_&_65,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5 -0.5  0. ],0.919417704,[-1.  -0.5  1.  -0.5 -0.5  0. ],0.919417704,0,,,,,,4.2899999999999997e-221,6.99e-231,2.91e-83,3.79e-279,4.7699999999999995e-82,3.07e-112,,,2,[False  True False  True False False]
1-5c405aee40de0b0001437db0-pos_chain_3-generic_3-es_0.5_3.0-is_LC_discrete_&_1_,1-5c405aee40de0b0001437db0-pos_chain_3-generic_3,,1,pos,chain,[-1.  0.  0.  1.  0.  0.],0.65700283,0.8082587527881574,0.798213858,0.5,1,0.5,3,LC_discrete_&_66,[1 0 0 1 0 0],[-0.5  1.   0.   1.   0.   0. ],0.690826529,[-0.38  1.    0.    1.    0.    0.  ],0.707726961,1,,,,,,0.944051985,6.11e-53,0.0,0.0,0.0,2.89e-96,,,1,[False  True False False False False]
1-5c48734767be2c0001074eb6-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5c48734767be2c0001074eb6-ccause_2-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,0.9142507074287456,0.914250707,0.5,0,0.5,3,LC_discrete_&_67,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0. ],0.914250707,[ 1.   1.  -0.   0.5 -0.   0. ],0.914250707,0,,,,,,2.9e-75,7.690000000000001e-124,2.69e-57,7.480000000000001e-129,4.6000000000000006e-144,1.46e-14,,,0,[False False False False False False]
1-5c48734767be2c0001074eb6-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5c48734767be2c0001074eb6-collider_2-generic_1,,1,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,0.9142507074287456,0.914250707,0.5,0,0.5,3,LC_discrete_&_68,[ 0 -1  0 -1  0  0],[ 0.  -1.   0.  -0.5  0.   0. ],0.914250707,[ 0.  -1.  -0.  -0.5  0.   0. ],0.914250707,0,,,,,,1.19e-178,2.98e-102,9.409999999999999e-54,2.5799999999999996e-42,2.01e-188,3.8699999999999997e-243,,,0,[False False False False False False]
1-5c48734767be2c0001074eb6-crime_control_1-nolabel_control-es_0.5_3.0-is_LC_discrete_&_1_,1-5c48734767be2c0001074eb6-crime_control_1-nolabel_control,,1,control,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.8651600275073517,0.865160028,0.5,0,0.5,3,LC_discrete_&_69,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5 -0.5  0.5],0.886039424,[-1.  -0.5  1.  -0.5 -0.5  0.5],0.886039424,0,,,,,,2.1e-254,4.36e-88,3.73e-101,6.4e-199,4.03e-223,3.5900000000000003e-143,,,2,[False  True False  True False False]
1-5c48734767be2c0001074eb6-pos_chain_2-generic_3-es_0.5_3.0-is_LC_discrete_&_1_,1-5c48734767be2c0001074eb6-pos_chain_2-generic_3,,1,neg,chain,[-1.  0.  0. -1.  0.  0.],1.0,0.9142507074287456,0.914250707,0.5,1,0.5,3,LC_discrete_&_70,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.   0.   0. ],0.914250707,[-1.   0.5  0.  -1.  -0.  -0. ],0.914250707,1,,,,,,3.8000000000000004e-167,2.62e-32,3.3699999999999998e-282,7.07e-295,1.6400000000000002e-271,6.65e-212,,,1,[False  True False False False False]
1-5c5af8dfe7f42600017cde68-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5c5af8dfe7f42600017cde68-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8377785788692375,0.837778579,0.5,0,0.5,3,LC_discrete_&_71,[1 1 0 0 0 0],[1.  1.  0.  0.  0.  0.5],0.914250707,[ 1.   1.  -0.   0.  -0.   0.5],0.914250707,0,,,,,,3.4000000000000005e-132,1.88e-158,5.54e-105,1.2299999999999999e-48,2.4200000000000003e-123,2e-53,,,0,[False False False False False False]
1-5c5af8dfe7f42600017cde68-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5c5af8dfe7f42600017cde68-collider_2-generic_1,,1,,collider,[ 0.  -1.  -0.5  0.5 -1.   0. ],0.679155526,0.6984886554222364,0.698488655,0.5,0,0.5,3,LC_discrete_&_72,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1.  0. -1. -0. -0.],1.0,0,,,,,,1.94e-231,1.32e-138,3.71e-192,2.1400000000000003e-163,7.95e-207,4.68e-215,,,0,[False False False False False False]
1-5c5af8dfe7f42600017cde68-crime_2-label-es_0.5_3.0-is_LC_discrete_&_1_,1-5c5af8dfe7f42600017cde68-crime_2-label,,1,,crime,[-1.  -0.5  0.5 -1.   0.   0. ],0.886039424,0.886039423540362,0.886039424,0.5,0,0.5,3,LC_discrete_&_73,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5 -0.   0. ],1.0,0,,,,,,3.44e-148,2.0799999999999998e-128,2.97e-130,1.57e-175,9.12e-170,2.78e-92,,,2,[False  True False  True False False]
1-5c5af8dfe7f42600017cde68-pos_chain_2-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,1-5c5af8dfe7f42600017cde68-pos_chain_2-generic_2,,1,neg,chain,[-0.5  0.5 -0.5 -0.5  0.5 -0.5],0.789957987,0.8174258141649446,0.817425814,0.5,1,0.5,3,LC_discrete_&_74,[-1  0  0 -1  0  0],[-1.   1.   0.  -1.   0.  -0.5],0.808258753,[-1.   1.   0.  -1.  -0.  -0.5],0.808258753,1,,,,,,5.44e-234,9.32e-222,2.0300000000000002e-71,4.0399999999999996e-288,1.0299999999999999e-138,0.0,,,1,[False  True False False False False]
1-5c665e1948985d0001f09675-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5c665e1948985d0001f09675-ccause_3-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8126828376836612,0.812682838,0.5,0,0.5,3,LC_discrete_&_75,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],0.878732187,[1.  1.  0.  0.5 0.  0.5],0.878732187,0,,,,,,1.15e-142,1.6599999999999999e-140,1.01e-168,5.23e-182,2.13e-182,1.4e-259,,,0,[False False False False False False]
1-5c665e1948985d0001f09675-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5c665e1948985d0001f09675-collider_2-generic_1,,1,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_&_76,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1. -0. -1. -0.  0.],1.0,0,,,,,,1.3800000000000002e-166,1.7999999999999998e-246,3.1e-97,8.65e-196,3.9508656e-317,0.0,,,0,[False False False False False False]
1-5c665e1948985d0001f09675-crime_control_5-nolabel_control-es_0.5_3.0-is_LC_discrete_&_1_,1-5c665e1948985d0001f09675-crime_control_5-nolabel_control,,1,control,crime,[-0.5  0.   0.5 -1.   0.   0. ],0.838835407,0.7883963152424205,0.788396315,0.5,2,0.5,3,LC_discrete_&_77,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  0.  1.  0.  0.  0.],0.886039424,[-1. -0.  1. -0. -0. -0.],0.886039424,2,,,,,,1.5100000000000002e-173,4.66e-107,3.99e-06,8.8e-87,9.720000000000001e-154,7.66e-203,,,2,[False  True False  True False False]
1-5c665e1948985d0001f09675-pos_chain_3-generic_3-es_0.5_3.0-is_LC_discrete_&_1_,1-5c665e1948985d0001f09675-pos_chain_3-generic_3,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,0.8825559560970593,0.882555956,0.5,1,0.5,3,LC_discrete_&_78,[1 0 0 1 0 0],[1.  1.  0.  1.  0.  0.5],0.808258753,[1.  1.  0.  1.  0.  0.5],0.808258753,1,,,,,,2.83e-140,1.48e-209,5.65e-158,7.68e-288,0.0,0.0,,,1,[False  True False False False False]
1-5c6aeae949b7f0000120b170-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5c6aeae949b7f0000120b170-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_&_79,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[1. 1. 0. 0. 0. 0.],1.0,0,,,,,,9.62e-95,1.02e-86,1.42e-91,2.8900000000000002e-70,0.0,0.0,,,0,[False False False False False False]
1-5c6aeae949b7f0000120b170-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5c6aeae949b7f0000120b170-collider_3-generic_1,,1,,collider,[0.  1.  0.  0.5 0.  0. ],0.914250707,0.9105572809000084,0.910557281,0.5,0,0.5,3,LC_discrete_&_80,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1.  0.  1. -0.  0.],1.0,0,,,,,,1.63e-85,1.6200000000000001e-59,2.2999999999999998e-92,3.52e-63,1.57e-145,1.29e-142,,,0,[False False False False False False]
1-5c6aeae949b7f0000120b170-crime_control_0-nolabel_control-es_0.5_3.0-is_LC_discrete_&_1_,1-5c6aeae949b7f0000120b170-crime_control_0-nolabel_control,,1,control,crime,[-1.  -0.5  0.5 -0.5  0.   0. ],0.919417704,0.9163757989992909,0.916375799,0.5,0,0.5,3,LC_discrete_&_81,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.   0. ],1.0,0,,,,,,3.0899999999999997e-54,1.07e-65,1.99e-48,6.3e-92,6.4e-138,1.7500000000000002e-70,,,2,[False  True False  True False False]
1-5c6aeae949b7f0000120b170-pos_chain_3-generic_3-es_0.5_3.0-is_LC_discrete_&_1_,1-5c6aeae949b7f0000120b170-pos_chain_3-generic_3,,1,pos,chain,[1.  0.5 0.  0.5 0.  0. ],0.878732187,0.913613157441864,0.913613157,0.5,1,0.5,3,LC_discrete_&_82,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.  -0.  -0. ],0.914250707,1,,,,,,4.02e-59,1.73e-60,5.51e-101,8.790000000000001e-117,1.55e-134,2.46e-84,,,1,[False  True False False False False]
1-5c86addf4b443c000103ad14-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5c86addf4b443c000103ad14-ccause_3-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.7905730458541522,0.797550093,0.5,0,0.5,3,LC_discrete_&_83,[1 1 0 0 0 0],[ 1.   1.  -0.5  0.5  0.   0.5],0.851477869,[ 1.    1.   -0.41  0.5  -0.    0.5 ],0.859821542,0,,,,,,2.19e-298,0.0,0.695595728,5.82e-211,2.39e-21,9.550000000000002e-208,,,0,[False False False False False False]
1-5c86addf4b443c000103ad14-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5c86addf4b443c000103ad14-collider_3-generic_1,,1,,collider,[0.  0.5 0.  0.5 0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_&_84,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[ 0.  1.  0.  1. -0. -0.],1.0,0,,,,,,3.8999999999999993e-197,7.34e-198,1.78e-68,9.38e-73,1.85e-207,5.24e-293,,,0,[False False False False False False]
1-5c86addf4b443c000103ad14-crime_control_2-nolabel_control-es_0.5_3.0-is_LC_discrete_&_1_,1-5c86addf4b443c000103ad14-crime_control_2-nolabel_control,,1,control,crime,[-1.  -0.5  0.5 -0.5  0.   0. ],0.919417704,0.8817375208021835,0.881737521,0.5,0,0.5,3,LC_discrete_&_85,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0.5],0.919417704,[-1.  -0.5  1.  -0.5 -0.   0.5],0.919417704,0,,,,,,1.8599999999999998e-228,2.1699999999999998e-54,1.18e-84,3.43e-125,2.67e-121,5.32e-147,,,2,[False  True False  True False False]
1-5c86addf4b443c000103ad14-pos_chain_2-generic_3-es_0.5_3.0-is_LC_discrete_&_1_,1-5c86addf4b443c000103ad14-pos_chain_2-generic_3,,1,neg,chain,[-1.   0.5  0.  -1.   0.   0. ],0.914250707,0.8825559560970593,0.882555956,0.5,1,0.5,3,LC_discrete_&_86,[-1  0  0 -1  0  0],[-1.   1.   0.  -1.   0.  -0.5],0.808258753,[-1.   1.  -0.  -1.   0.  -0.5],0.808258753,1,,,,,,1.91e-130,1.91e-88,1.01e-204,0.0,1.4e-212,1.1199999999999999e-277,,,1,[False  True False False False False]
1-5c8a4f339917780016a4ee43-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,1-5c8a4f339917780016a4ee43-ccause_3-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,0.9142507074287456,0.914250707,0.5,0,0.5,3,LC_discrete_&_87,[1 1 0 0 0 0],[1.  1.  0.  0.  0.  0.5],0.914250707,[ 1.   1.  -0.   0.  -0.   0.5],0.914250707,0,,,,,,1.58e-40,6.659999999999999e-34,1.02e-114,2.4499999999999997e-52,4.7e-53,1.9e-51,,,0,[False False False False False False]
1-5c8a4f339917780016a4ee43-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,1-5c8a4f339917780016a4ee43-collider_3-generic_1,,1,,collider,[0. 1. 0. 1. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_&_88,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1. -0. -0.],1.0,0,,,,,,1.16e-50,2.52e-16,1.85e-48,6.610000000000001e-21,1.3599999999999999e-90,5.9e-84,,,0,[False False False False False False]
1-5c8a4f339917780016a4ee43-crime_4-label-es_0.5_3.0-is_LC_discrete_&_1_,1-5c8a4f339917780016a4ee43-crime_4-label,,1,,crime,[ 1.  -0.5  1.  -1.   0.   0. ],0.66775068,0.6606601774746808,0.660660177,0.5,0,0.5,3,LC_discrete_&_89,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5 -0.5  0.5],0.886039424,[-1.  -0.5  1.  -0.5 -0.5  0.5],0.886039424,0,,,,,,1.6999999999999998e-270,3.42e-204,2.73e-141,4.06e-232,3.76e-155,1.7899999999999998e-38,,,2,[False  True False  True False False]
1-5c8a4f339917780016a4ee43-pos_chain_2-generic_2-es_0.5_3.0-is_LC_discrete_&_1_,1-5c8a4f339917780016a4ee43-pos_chain_2-generic_2,,1,neg,chain,[-1.  -0.5  0.  -1.   0.   0. ],0.914250707,0.7508635604387801,0.75086356,0.5,1,0.5,3,LC_discrete_&_90,[-1  0  0 -1  0  0],[-1.  1.  0. -1.  0.  0.],0.828501415,[-1.  1. -0. -1. -0. -0.],0.828501415,1,,,,,,8.100000000000001e-70,1.57e-22,9.78e-198,6.86e-178,1.72e-265,3.8e-125,,,1,[False  True False False False False]
